"Date" "Time" "Global_active_power" "Global_reactive_power" "Voltage" "Global_intensity" "Sub_metering_1" "Sub_metering_2" "Sub_metering_3"
"1393" "1/2/2007" "23:12:00" 1.336 0 245.29 5.4 0 0 18
"1394" "1/2/2007" "23:13:00" 1.332 0 244.99 5.4 0 0 18
"1395" "1/2/2007" "23:14:00" 1.328 0 244.54 5.4 0 0 19
"1396" "1/2/2007" "23:15:00" 1.326 0 244.34 5.4 0 0 18
"1397" "1/2/2007" "23:16:00" 1.324 0 244.17 5.4 0 0 18
"1398" "1/2/2007" "23:17:00" 1.328 0 244.47 5.4 0 0 19
"1399" "1/2/2007" "23:18:00" 1.328 0 244.51 5.4 0 0 18
"1400" "1/2/2007" "23:19:00" 1.31 0 242.96 5.4 0 0 18
"1401" "1/2/2007" "23:20:00" 1.312 0 243.08 5.4 0 0 18
"1402" "1/2/2007" "23:21:00" 1.42 0.108 242.37 5.8 0 0 18
"1403" "1/2/2007" "23:22:00" 1.408 0.112 241.93 5.8 0 0 18
"1404" "1/2/2007" "23:23:00" 1.408 0.114 242.29 5.8 0 0 18
"1405" "1/2/2007" "23:24:00" 1.404 0.112 242.07 5.8 0 0 18
"1406" "1/2/2007" "23:25:00" 1.454 0.164 241.61 6 0 0 18
"1407" "1/2/2007" "23:26:00" 1.47 0.212 241.47 6 0 0 18
"1408" "1/2/2007" "23:27:00" 1.47 0.212 241.44 6 0 0 17
"1409" "1/2/2007" "23:28:00" 1.472 0.214 241.77 6 0 0 18
"1410" "1/2/2007" "23:29:00" 1.468 0.214 241.55 6 0 0 18
"1411" "1/2/2007" "23:30:00" 1.472 0.218 242.25 6 0 0 18
"1412" "1/2/2007" "23:31:00" 1.464 0.214 241.55 6 0 0 18
"1413" "1/2/2007" "23:32:00" 1.46 0.214 241.51 6 0 0 18
"1414" "1/2/2007" "23:33:00" 1.456 0.212 241.19 6 0 0 18
"1415" "1/2/2007" "23:34:00" 1.456 0.214 241.38 6 0 0 18
"1416" "1/2/2007" "23:35:00" 1.456 0.214 241.42 6 0 0 17
"1417" "1/2/2007" "23:36:00" 1.41 0.152 241.13 5.8 0 0 18
"1418" "1/2/2007" "23:37:00" 1.344 0 241.96 5.4 0 0 18
"1419" "1/2/2007" "23:38:00" 1.304 0 242.2 5.4 0 0 18
"1420" "1/2/2007" "23:39:00" 1.31 0 242.87 5.4 0 0 18
"1421" "1/2/2007" "23:40:00" 1.316 0 243.35 5.4 0 0 18
"1422" "1/2/2007" "23:41:00" 1.31 0 242.87 5.4 0 0 18
"1423" "1/2/2007" "23:42:00" 1.312 0 243.03 5.4 0 0 18
"1424" "1/2/2007" "23:43:00" 1.314 0 243.19 5.4 0 0 19
"1425" "1/2/2007" "23:44:00" 1.35 0 243.25 5.4 0 0 18
"1426" "1/2/2007" "23:45:00" 1.494 0 242.58 6 0 0 18
"1427" "1/2/2007" "23:46:00" 1.388 0 242.46 5.6 0 0 18
"1428" "1/2/2007" "23:47:00" 1.442 0 242.35 5.8 0 0 18
"1429" "1/2/2007" "23:48:00" 1.48 0 242.33 6 0 0 18
"1430" "1/2/2007" "23:49:00" 1.422 0 242.58 5.8 0 0 18
"1431" "1/2/2007" "23:50:00" 1.314 0 242.81 5.4 0 0 18
"1432" "1/2/2007" "23:51:00" 1.318 0 243.27 5.4 0 0 18
"1433" "1/2/2007" "23:52:00" 1.328 0 244.07 5.4 0 0 18
"1434" "1/2/2007" "23:53:00" 1.326 0 243.92 5.4 0 0 18
"1435" "1/2/2007" "23:54:00" 1.326 0 243.97 5.4 0 0 18
"1436" "1/2/2007" "23:55:00" 1.318 0 243.2 5.4 0 0 18
"1437" "1/2/2007" "23:56:00" 1.316 0 243.04 5.4 0 0 19
"1438" "1/2/2007" "23:57:00" 1.316 0 243.07 5.4 0 0 18
"1439" "1/2/2007" "23:58:00" 1.32 0 243.26 5.4 0 0 18
"1440" "1/2/2007" "23:59:00" 1.32 0 243.28 5.4 0 0 18
"1441" "2/2/2007" "00:00:00" 1.314 0 242.77 5.4 0 0 18
"1442" "2/2/2007" "00:01:00" 1.41 0.088 242.54 5.8 0 0 18
"1443" "2/2/2007" "00:02:00" 1.416 0.114 242.22 5.8 0 0 18
"1444" "2/2/2007" "00:03:00" 1.412 0.114 242.16 5.8 0 0 18
"1445" "2/2/2007" "00:04:00" 1.41 0.114 242.06 5.8 0 0 18
"1446" "2/2/2007" "00:05:00" 1.4 0.11 241.39 5.8 0 0 18
"1447" "2/2/2007" "00:06:00" 1.412 0.116 242.54 5.8 0 0 18
"1448" "2/2/2007" "00:07:00" 1.418 0.12 243.34 5.8 0 0 18
"1449" "2/2/2007" "00:08:00" 1.418 0.12 243.4 5.8 0 0 18
"1450" "2/2/2007" "00:09:00" 1.48 0.186 243.17 6 0 0 18
"1451" "2/2/2007" "00:10:00" 1.484 0.222 242.71 6.2 0 0 18
"1452" "2/2/2007" "00:11:00" 1.484 0.222 242.74 6.2 0 0 18
"1453" "2/2/2007" "00:12:00" 1.482 0.22 242.71 6 0 0 18
"1454" "2/2/2007" "00:13:00" 1.484 0.222 243.07 6.2 0 0 18
"1455" "2/2/2007" "00:14:00" 1.484 0.222 243.08 6 0 0 18
"1456" "2/2/2007" "00:15:00" 1.48 0.222 243.02 6 0 0 18
"1457" "2/2/2007" "00:16:00" 1.43 0.154 242.8 5.8 0 0 18
"1458" "2/2/2007" "00:17:00" 1.378 0.084 242.43 5.6 0 0 18
"1459" "2/2/2007" "00:18:00" 1.38 0.084 242.77 5.6 0 0 18
"1460" "2/2/2007" "00:19:00" 1.38 0.084 242.75 5.6 0 0 18
"1461" "2/2/2007" "00:20:00" 1.37 0.076 242.36 5.6 0 0 18
"1462" "2/2/2007" "00:21:00" 1.308 0 242.49 5.4 0 0 18
"1463" "2/2/2007" "00:22:00" 1.308 0 242.47 5.4 0 0 18
"1464" "2/2/2007" "00:23:00" 1.308 0 242.37 5.4 0 0 18
"1465" "2/2/2007" "00:24:00" 1.302 0 241.93 5.4 0 0 18
"1466" "2/2/2007" "00:25:00" 1.168 0 242.11 5 0 0 17
"1467" "2/2/2007" "00:26:00" 0.228 0 243.67 1 0 0 0
"1468" "2/2/2007" "00:27:00" 0.228 0 243.96 1 0 0 0
"1469" "2/2/2007" "00:28:00" 0.23 0 244.93 1 0 0 0
"1470" "2/2/2007" "00:29:00" 0.23 0 244.9 1 0 0 0
"1471" "2/2/2007" "00:30:00" 0.228 0 244.56 1 0 0 0
"1472" "2/2/2007" "00:31:00" 0.228 0 244.16 1 0 0 0
"1473" "2/2/2007" "00:32:00" 0.228 0 243.81 1 0 0 0
"1474" "2/2/2007" "00:33:00" 0.228 0 244.16 1 0 0 0
"1475" "2/2/2007" "00:34:00" 0.23 0 244.78 1 0 0 0
"1476" "2/2/2007" "00:35:00" 0.23 0 244.71 1 0 0 0
"1477" "2/2/2007" "00:36:00" 0.228 0 244.46 1 0 0 0
"1478" "2/2/2007" "00:37:00" 0.226 0 243.65 1 0 0 0
"1479" "2/2/2007" "00:38:00" 0.226 0 243.13 1 0 0 0
"1480" "2/2/2007" "00:39:00" 0.226 0 243.17 1 0 0 0
"1481" "2/2/2007" "00:40:00" 0.224 0 242.42 1 0 0 0
"1482" "2/2/2007" "00:41:00" 0.31 0.078 241.84 1.4 0 0 0
"1483" "2/2/2007" "00:42:00" 0.332 0.118 241.41 1.4 0 0 0
"1484" "2/2/2007" "00:43:00" 0.33 0.122 242.38 1.4 0 0 0
"1485" "2/2/2007" "00:44:00" 0.33 0.122 242.38 1.4 0 0 0
"1486" "2/2/2007" "00:45:00" 0.328 0.124 242.27 1.4 0 0 0
"1487" "2/2/2007" "00:46:00" 0.326 0.124 242.33 1.4 0 0 0
"1488" "2/2/2007" "00:47:00" 0.326 0.124 242.76 1.4 0 0 0
"1489" "2/2/2007" "00:48:00" 0.324 0.122 242.32 1.4 0 0 0
"1490" "2/2/2007" "00:49:00" 0.322 0.122 242.16 1.4 0 0 0
"1491" "2/2/2007" "00:50:00" 0.322 0.124 242.37 1.4 0 0 0
"1492" "2/2/2007" "00:51:00" 0.322 0.128 243.12 1.4 0 0 0
"1493" "2/2/2007" "00:52:00" 0.32 0.126 242.94 1.4 0 0 0
"1494" "2/2/2007" "00:53:00" 0.384 0.19 242.6 1.8 0 0 0
"1495" "2/2/2007" "00:54:00" 0.394 0.226 241.72 1.8 0 0 0
"1496" "2/2/2007" "00:55:00" 0.394 0.224 241.74 1.8 0 0 0
"1497" "2/2/2007" "00:56:00" 0.334 0.14 241.9 1.4 0 0 0
"1498" "2/2/2007" "00:57:00" 0.3 0.092 242.28 1.2 0 0 0
"1499" "2/2/2007" "00:58:00" 0.3 0.094 242.52 1.2 0 0 0
"1500" "2/2/2007" "00:59:00" 0.296 0.092 241.91 1.2 0 0 0
"1501" "2/2/2007" "01:00:00" 0.39 0.214 241.98 1.8 0 0 0
"1502" "2/2/2007" "01:01:00" 0.378 0.216 241.96 1.8 0 1 0
"1503" "2/2/2007" "01:02:00" 0.376 0.218 242.1 1.8 0 2 0
"1504" "2/2/2007" "01:03:00" 0.376 0.216 242.04 1.8 0 1 0
"1505" "2/2/2007" "01:04:00" 0.34 0.16 241.94 1.6 0 1 0
"1506" "2/2/2007" "01:05:00" 0.306 0.108 241.48 1.4 0 2 0
"1507" "2/2/2007" "01:06:00" 0.306 0.108 241.59 1.4 0 1 0
"1508" "2/2/2007" "01:07:00" 0.306 0.108 241.51 1.4 0 2 0
"1509" "2/2/2007" "01:08:00" 0.306 0.108 241.74 1.4 0 1 0
"1510" "2/2/2007" "01:09:00" 0.306 0.112 242.43 1.4 0 1 0
"1511" "2/2/2007" "01:10:00" 0.308 0.114 242.92 1.4 0 2 0
"1512" "2/2/2007" "01:11:00" 0.306 0.112 242.71 1.4 0 1 0
"1513" "2/2/2007" "01:12:00" 0.306 0.112 242.68 1.4 0 1 0
"1514" "2/2/2007" "01:13:00" 0.308 0.12 244.08 1.4 0 2 0
"1515" "2/2/2007" "01:14:00" 0.306 0.12 244.06 1.4 0 1 0
"1516" "2/2/2007" "01:15:00" 0.306 0.118 243.98 1.4 0 1 0
"1517" "2/2/2007" "01:16:00" 0.304 0.118 243.67 1.4 0 2 0
"1518" "2/2/2007" "01:17:00" 0.302 0.116 243.38 1.4 0 1 0
"1519" "2/2/2007" "01:18:00" 0.3 0.112 242.75 1.2 0 1 0
"1520" "2/2/2007" "01:19:00" 0.3 0.112 242.74 1.2 0 2 0
"1521" "2/2/2007" "01:20:00" 0.296 0.108 241.4 1.2 0 1 0
"1522" "2/2/2007" "01:21:00" 0.372 0.186 241.41 1.8 0 1 0
"1523" "2/2/2007" "01:22:00" 0.406 0.242 241.47 2 0 1 0
"1524" "2/2/2007" "01:23:00" 0.4 0.24 241.09 1.8 0 1 0
"1525" "2/2/2007" "01:24:00" 0.4 0.244 241.63 1.8 0 2 0
"1526" "2/2/2007" "01:25:00" 0.398 0.242 241.52 1.8 0 1 0
"1527" "2/2/2007" "01:26:00" 0.396 0.242 241.57 1.8 0 1 0
"1528" "2/2/2007" "01:27:00" 0.394 0.242 241.42 1.8 0 1 0
"1529" "2/2/2007" "01:28:00" 0.392 0.244 241.69 1.8 0 1 0
"1530" "2/2/2007" "01:29:00" 0.39 0.242 241.49 1.8 0 2 0
"1531" "2/2/2007" "01:30:00" 0.388 0.242 241.41 1.8 0 1 0
"1532" "2/2/2007" "01:31:00" 0.358 0.188 241.43 1.6 0 1 0
"1533" "2/2/2007" "01:32:00" 0.318 0.122 241.82 1.4 0 0 0
"1534" "2/2/2007" "01:33:00" 0.316 0.122 241.82 1.4 0 0 0
"1535" "2/2/2007" "01:34:00" 0.318 0.122 242.19 1.4 0 0 0
"1536" "2/2/2007" "01:35:00" 0.318 0.124 242.58 1.4 0 0 0
"1537" "2/2/2007" "01:36:00" 0.254 0 242.62 1 0 0 0
"1538" "2/2/2007" "01:37:00" 0.222 0 241.76 1 0 0 0
"1539" "2/2/2007" "01:38:00" 0.312 0.086 241.29 1.4 0 0 0
"1540" "2/2/2007" "01:39:00" 0.298 0.09 241.47 1.2 0 0 0
"1541" "2/2/2007" "01:40:00" 0.3 0.09 241.57 1.2 0 0 0
"1542" "2/2/2007" "01:41:00" 0.3 0.092 241.95 1.2 0 0 0
"1543" "2/2/2007" "01:42:00" 0.298 0.092 241.81 1.2 0 0 0
"1544" "2/2/2007" "01:43:00" 0.296 0.09 241.83 1.2 0 0 0
"1545" "2/2/2007" "01:44:00" 0.296 0.092 242.27 1.2 0 0 0
"1546" "2/2/2007" "01:45:00" 0.296 0.094 242.56 1.2 0 0 0
"1547" "2/2/2007" "01:46:00" 0.294 0.094 242.74 1.2 0 0 0
"1548" "2/2/2007" "01:47:00" 0.294 0.096 243.06 1.2 0 0 0
"1549" "2/2/2007" "01:48:00" 0.272 0.062 243.21 1.2 0 0 0
"1550" "2/2/2007" "01:49:00" 0.224 0 243.08 1 0 0 0
"1551" "2/2/2007" "01:50:00" 0.224 0 242.61 1 0 0 0
"1552" "2/2/2007" "01:51:00" 0.224 0 242.35 1 0 0 0
"1553" "2/2/2007" "01:52:00" 0.222 0 242.05 1 0 0 0
"1554" "2/2/2007" "01:53:00" 0.222 0 241.82 1 0 0 0
"1555" "2/2/2007" "01:54:00" 0.224 0 242.44 1 0 0 0
"1556" "2/2/2007" "01:55:00" 0.224 0 242.4 1 0 0 0
"1557" "2/2/2007" "01:56:00" 0.222 0 242.07 1 0 0 0
"1558" "2/2/2007" "01:57:00" 0.22 0 240.97 1 0 0 0
"1559" "2/2/2007" "01:58:00" 0.22 0 241.3 1 0 0 0
"1560" "2/2/2007" "01:59:00" 0.22 0 240.92 1 0 0 0
"1561" "2/2/2007" "02:00:00" 0.22 0 241.16 1 0 0 0
"1562" "2/2/2007" "02:01:00" 0.262 0 242.71 1.2 0 0 0
"1563" "2/2/2007" "02:02:00" 0.338 0.13 243.46 1.4 0 0 0
"1564" "2/2/2007" "02:03:00" 0.334 0.132 243.88 1.4 0 0 0
"1565" "2/2/2007" "02:04:00" 0.332 0.13 243.73 1.4 0 0 0
"1566" "2/2/2007" "02:05:00" 0.33 0.13 243.46 1.4 0 0 0
"1567" "2/2/2007" "02:06:00" 0.328 0.13 243.53 1.4 0 0 0
"1568" "2/2/2007" "02:07:00" 0.326 0.128 243.19 1.4 0 0 0
"1569" "2/2/2007" "02:08:00" 0.326 0.128 243.14 1.4 0 0 0
"1570" "2/2/2007" "02:09:00" 0.324 0.13 243.52 1.4 0 0 0
"1571" "2/2/2007" "02:10:00" 0.324 0.134 244.22 1.4 0 0 0
"1572" "2/2/2007" "02:11:00" 0.324 0.132 243.85 1.4 0 0 0
"1573" "2/2/2007" "02:12:00" 0.322 0.13 243.56 1.4 0 0 0
"1574" "2/2/2007" "02:13:00" 0.322 0.132 244.14 1.4 0 0 0
"1575" "2/2/2007" "02:14:00" 0.322 0.132 244.16 1.4 0 0 0
"1576" "2/2/2007" "02:15:00" 0.322 0.132 243.91 1.4 0 0 0
"1577" "2/2/2007" "02:16:00" 0.278 0.07 243.78 1.2 0 0 0
"1578" "2/2/2007" "02:17:00" 0.226 0 244.25 1 0 0 0
"1579" "2/2/2007" "02:18:00" 0.23 0 245.38 1 0 0 0
"1580" "2/2/2007" "02:19:00" 0.23 0 246.1 1 0 0 0
"1581" "2/2/2007" "02:20:00" 0.232 0 246.57 1 0 0 0
"1582" "2/2/2007" "02:21:00" 0.232 0 246.39 1 0 0 0
"1583" "2/2/2007" "02:22:00" 0.306 0.084 245.73 1.4 0 0 0
"1584" "2/2/2007" "02:23:00" 0.306 0.106 245.24 1.4 0 0 0
"1585" "2/2/2007" "02:24:00" 0.306 0.106 245.16 1.4 0 0 0
"1586" "2/2/2007" "02:25:00" 0.306 0.106 244.96 1.2 0 0 0
"1587" "2/2/2007" "02:26:00" 0.306 0.106 245.06 1.4 0 0 0
"1588" "2/2/2007" "02:27:00" 0.304 0.106 245.08 1.2 0 0 0
"1589" "2/2/2007" "02:28:00" 0.302 0.104 244.64 1.2 0 0 0
"1590" "2/2/2007" "02:29:00" 0.3 0.102 244.23 1.2 0 0 0
"1591" "2/2/2007" "02:30:00" 0.298 0.102 244.34 1.2 0 0 0
"1592" "2/2/2007" "02:31:00" 0.3 0.104 244.77 1.2 0 0 0
"1593" "2/2/2007" "02:32:00" 0.274 0.066 245.35 1.2 0 0 0
"1594" "2/2/2007" "02:33:00" 0.228 0 244.94 1 0 0 0
"1595" "2/2/2007" "02:34:00" 0.226 0 243.89 1 0 0 0
"1596" "2/2/2007" "02:35:00" 0.226 0 243.79 1 0 0 0
"1597" "2/2/2007" "02:36:00" 0.228 0 244.72 1 0 0 0
"1598" "2/2/2007" "02:37:00" 0.228 0 244.87 1 0 0 0
"1599" "2/2/2007" "02:38:00" 0.228 0 244.82 1 0 0 0
"1600" "2/2/2007" "02:39:00" 0.228 0 244.65 1 0 0 0
"1601" "2/2/2007" "02:40:00" 0.226 0 243.87 1 0 0 0
"1602" "2/2/2007" "02:41:00" 0.226 0 243.55 1 0 0 0
"1603" "2/2/2007" "02:42:00" 0.338 0.114 243.69 1.6 0 0 0
"1604" "2/2/2007" "02:43:00" 0.338 0.134 244.63 1.4 0 0 0
"1605" "2/2/2007" "02:44:00" 0.334 0.136 244.63 1.4 0 0 0
"1606" "2/2/2007" "02:45:00" 0.334 0.136 244.71 1.4 0 0 0
"1607" "2/2/2007" "02:46:00" 0.332 0.134 244.65 1.4 0 0 0
"1608" "2/2/2007" "02:47:00" 0.33 0.136 245.05 1.4 0 0 0
"1609" "2/2/2007" "02:48:00" 0.328 0.132 244.39 1.4 0 0 0
"1610" "2/2/2007" "02:49:00" 0.328 0.132 244.29 1.4 0 0 0
"1611" "2/2/2007" "02:50:00" 0.326 0.132 244.34 1.4 0 0 0
"1612" "2/2/2007" "02:51:00" 0.324 0.13 243.98 1.4 0 0 0
"1613" "2/2/2007" "02:52:00" 0.324 0.132 244.19 1.4 0 0 0
"1614" "2/2/2007" "02:53:00" 0.322 0.128 243.59 1.4 0 0 0
"1615" "2/2/2007" "02:54:00" 0.322 0.132 244.43 1.4 0 0 0
"1616" "2/2/2007" "02:55:00" 0.322 0.132 244.09 1.4 0 0 0
"1617" "2/2/2007" "02:56:00" 0.296 0.094 243.41 1.2 0 0 0
"1618" "2/2/2007" "02:57:00" 0.224 0 243.09 1 0 0 0
"1619" "2/2/2007" "02:58:00" 0.226 0 243.43 1 0 0 0
"1620" "2/2/2007" "02:59:00" 0.224 0 243.15 1 0 0 0
"1621" "2/2/2007" "03:00:00" 0.226 0 243.89 1 0 0 0
"1622" "2/2/2007" "03:01:00" 0.226 0 244.15 1 0 0 0
"1623" "2/2/2007" "03:02:00" 0.226 0 243.94 1 0 0 0
"1624" "2/2/2007" "03:03:00" 0.226 0 243.73 1 0 0 0
"1625" "2/2/2007" "03:04:00" 0.224 0 243.08 1 0 0 0
"1626" "2/2/2007" "03:05:00" 0.226 0 243.41 1 0 0 0
"1627" "2/2/2007" "03:06:00" 0.268 0 243.94 1.2 0 0 0
"1628" "2/2/2007" "03:07:00" 0.304 0.102 244.25 1.2 0 0 0
"1629" "2/2/2007" "03:08:00" 0.304 0.1 243.95 1.2 0 0 0
"1630" "2/2/2007" "03:09:00" 0.304 0.098 243.68 1.2 0 0 0
"1631" "2/2/2007" "03:10:00" 0.302 0.1 243.83 1.2 0 0 0
"1632" "2/2/2007" "03:11:00" 0.3 0.098 243.41 1.2 0 0 0
"1633" "2/2/2007" "03:12:00" 0.298 0.094 242.85 1.2 0 0 0
"1634" "2/2/2007" "03:13:00" 0.298 0.098 243.44 1.2 0 0 0
"1635" "2/2/2007" "03:14:00" 0.296 0.096 243.18 1.2 0 0 0
"1636" "2/2/2007" "03:15:00" 0.296 0.096 243.2 1.2 0 0 0
"1637" "2/2/2007" "03:16:00" 0.284 0.08 242.89 1.2 0 0 0
"1638" "2/2/2007" "03:17:00" 0.224 0 242.68 1 0 0 0
"1639" "2/2/2007" "03:18:00" 0.224 0 243.18 1 0 0 0
"1640" "2/2/2007" "03:19:00" 0.226 0 243.35 1 0 0 0
"1641" "2/2/2007" "03:20:00" 0.226 0 244 1 0 0 0
"1642" "2/2/2007" "03:21:00" 0.226 0 244.09 1 0 0 0
"1643" "2/2/2007" "03:22:00" 0.302 0.072 243.94 1.4 0 0 0
"1644" "2/2/2007" "03:23:00" 0.338 0.13 243.9 1.4 0 0 0
"1645" "2/2/2007" "03:24:00" 0.334 0.132 244.17 1.4 0 0 0
"1646" "2/2/2007" "03:25:00" 0.334 0.132 244.4 1.4 0 0 0
"1647" "2/2/2007" "03:26:00" 0.332 0.132 244.44 1.4 0 0 0
"1648" "2/2/2007" "03:27:00" 0.376 0.18 244.69 1.8 0 0 0
"1649" "2/2/2007" "03:28:00" 0.414 0.268 245.49 2 0 0 0
"1650" "2/2/2007" "03:29:00" 0.412 0.266 245.26 2 0 2 0
"1651" "2/2/2007" "03:30:00" 0.408 0.26 244.39 2 0 1 0
"1652" "2/2/2007" "03:31:00" 0.408 0.256 243.58 2 0 1 0
"1653" "2/2/2007" "03:32:00" 0.406 0.254 243.34 2 0 2 0
"1654" "2/2/2007" "03:33:00" 0.404 0.252 242.89 2 0 1 0
"1655" "2/2/2007" "03:34:00" 0.402 0.248 242.2 1.8 0 2 0
"1656" "2/2/2007" "03:35:00" 0.4 0.244 241.8 1.8 0 1 0
"1657" "2/2/2007" "03:36:00" 0.4 0.248 242.23 1.8 0 1 0
"1658" "2/2/2007" "03:37:00" 0.312 0.122 242.51 1.4 0 2 0
"1659" "2/2/2007" "03:38:00" 0.306 0.112 242.55 1.4 0 1 0
"1660" "2/2/2007" "03:39:00" 0.306 0.114 242.93 1.4 0 2 0
"1661" "2/2/2007" "03:40:00" 0.308 0.118 243.82 1.4 0 1 0
"1662" "2/2/2007" "03:41:00" 0.308 0.118 244.1 1.4 0 1 0
"1663" "2/2/2007" "03:42:00" 0.306 0.118 243.84 1.4 0 2 0
"1664" "2/2/2007" "03:43:00" 0.302 0.112 242.68 1.2 0 1 0
"1665" "2/2/2007" "03:44:00" 0.3 0.11 242.24 1.2 0 1 0
"1666" "2/2/2007" "03:45:00" 0.3 0.108 241.9 1.2 0 1 0
"1667" "2/2/2007" "03:46:00" 0.3 0.11 242.35 1.2 0 2 0
"1668" "2/2/2007" "03:47:00" 0.3 0.112 242.66 1.2 0 1 0
"1669" "2/2/2007" "03:48:00" 0.298 0.112 242.72 1.2 0 1 0
"1670" "2/2/2007" "03:49:00" 0.298 0.108 242.04 1.2 0 1 0
"1671" "2/2/2007" "03:50:00" 0.296 0.108 241.85 1.2 0 2 0
"1672" "2/2/2007" "03:51:00" 0.39 0.216 242.22 1.8 0 1 0
"1673" "2/2/2007" "03:52:00" 0.372 0.216 242.22 1.8 0 1 0
"1674" "2/2/2007" "03:53:00" 0.372 0.214 241.99 1.8 0 1 0
"1675" "2/2/2007" "03:54:00" 0.37 0.214 242.13 1.8 0 2 0
"1676" "2/2/2007" "03:55:00" 0.37 0.214 242.17 1.8 0 1 0
"1677" "2/2/2007" "03:56:00" 0.368 0.216 242.39 1.8 0 1 0
"1678" "2/2/2007" "03:57:00" 0.37 0.222 243.27 1.8 0 1 0
"1679" "2/2/2007" "03:58:00" 0.32 0.14 244.05 1.4 0 1 0
"1680" "2/2/2007" "03:59:00" 0.296 0.1 243.5 1.2 0 0 0
"1681" "2/2/2007" "04:00:00" 0.292 0.092 243.06 1.2 0 0 0
"1682" "2/2/2007" "04:01:00" 0.224 0 242.22 1 0 0 0
"1683" "2/2/2007" "04:02:00" 0.278 0 242.72 1.2 0 0 0
"1684" "2/2/2007" "04:03:00" 0.336 0.126 242.93 1.4 0 0 0
"1685" "2/2/2007" "04:04:00" 0.334 0.128 243.02 1.4 0 0 0
"1686" "2/2/2007" "04:05:00" 0.33 0.126 242.65 1.4 0 0 0
"1687" "2/2/2007" "04:06:00" 0.33 0.126 242.72 1.4 0 0 0
"1688" "2/2/2007" "04:07:00" 0.326 0.122 242.25 1.4 0 0 0
"1689" "2/2/2007" "04:08:00" 0.324 0.12 241.62 1.4 0 0 0
"1690" "2/2/2007" "04:09:00" 0.324 0.122 241.94 1.4 0 0 0
"1691" "2/2/2007" "04:10:00" 0.322 0.122 242.1 1.4 0 0 0
"1692" "2/2/2007" "04:11:00" 0.32 0.122 242.06 1.4 0 0 0
"1693" "2/2/2007" "04:12:00" 0.32 0.122 242.31 1.4 0 0 0
"1694" "2/2/2007" "04:13:00" 0.32 0.122 242.14 1.4 0 0 0
"1695" "2/2/2007" "04:14:00" 0.32 0.124 242.53 1.4 0 0 0
"1696" "2/2/2007" "04:15:00" 0.318 0.122 242.23 1.4 0 0 0
"1697" "2/2/2007" "04:16:00" 0.318 0.124 242.34 1.4 0 0 0
"1698" "2/2/2007" "04:17:00" 0.228 0 242.53 1 0 0 0
"1699" "2/2/2007" "04:18:00" 0.224 0 242.96 1 0 0 0
"1700" "2/2/2007" "04:19:00" 0.226 0 242.97 1 0 0 0
"1701" "2/2/2007" "04:20:00" 0.226 0 243.13 1 0 0 0
"1702" "2/2/2007" "04:21:00" 0.226 0 243.15 1 0 0 0
"1703" "2/2/2007" "04:22:00" 0.224 0 242.79 1 0 0 0
"1704" "2/2/2007" "04:23:00" 0.224 0 242.78 1 0 0 0
"1705" "2/2/2007" "04:24:00" 0.226 0 243.33 1 0 0 0
"1706" "2/2/2007" "04:25:00" 0.226 0 243.58 1 0 0 0
"1707" "2/2/2007" "04:26:00" 0.23 0 243.82 1 0 0 0
"1708" "2/2/2007" "04:27:00" 0.246 0 242.69 1 0 0 0
"1709" "2/2/2007" "04:28:00" 0.246 0 241.86 1 0 0 0
"1710" "2/2/2007" "04:29:00" 0.222 0 241.69 1 0 0 0
"1711" "2/2/2007" "04:30:00" 0.222 0 241.94 1 0 0 0
"1712" "2/2/2007" "04:31:00" 0.224 0 242.68 1 0 0 0
"1713" "2/2/2007" "04:32:00" 0.224 0 242.6 1 0 0 0
"1714" "2/2/2007" "04:33:00" 0.224 0 243.31 1 0 0 0
"1715" "2/2/2007" "04:34:00" 0.226 0 243.79 1 0 0 0
"1716" "2/2/2007" "04:35:00" 0.26 0 243.92 1.2 0 0 0
"1717" "2/2/2007" "04:36:00" 0.302 0.098 243.37 1.2 0 0 0
"1718" "2/2/2007" "04:37:00" 0.302 0.098 243.53 1.2 0 0 0
"1719" "2/2/2007" "04:38:00" 0.304 0.1 243.94 1.2 0 0 0
"1720" "2/2/2007" "04:39:00" 0.302 0.098 243.54 1.2 0 0 0
"1721" "2/2/2007" "04:40:00" 0.3 0.096 243.38 1.2 0 0 0
"1722" "2/2/2007" "04:41:00" 0.3 0.096 243.38 1.2 0 0 0
"1723" "2/2/2007" "04:42:00" 0.342 0.134 242.68 1.6 0 0 0
"1724" "2/2/2007" "04:43:00" 0.408 0.23 242.86 1.8 0 0 0
"1725" "2/2/2007" "04:44:00" 0.404 0.234 243.37 1.8 0 0 0
"1726" "2/2/2007" "04:45:00" 0.372 0.188 242.83 1.6 0 0 0
"1727" "2/2/2007" "04:46:00" 0.328 0.124 242.89 1.4 0 0 0
"1728" "2/2/2007" "04:47:00" 0.346 0.112 242.38 1.4 0 0 0
"1729" "2/2/2007" "04:48:00" 0.346 0.11 242.16 1.4 0 0 0
"1730" "2/2/2007" "04:49:00" 0.34 0.11 241.88 1.4 0 0 0
"1731" "2/2/2007" "04:50:00" 0.338 0.122 242.24 1.4 0 0 0
"1732" "2/2/2007" "04:51:00" 0.336 0.122 242.44 1.4 0 0 0
"1733" "2/2/2007" "04:52:00" 0.334 0.122 242.2 1.4 0 0 0
"1734" "2/2/2007" "04:53:00" 0.332 0.12 241.67 1.4 0 0 0
